epoch,timestamp,acc1,acc5,loss,sparsity,reactivation_rate,learning_rate
0,1757324150.1739614,39.24599838256836,88.27399444580078,1.6316915296554566,3.7001953703155525e-06,3.5521875555029304e-06,0.1
1,1757324161.3864264,60.58599853515625,95.91199493408203,1.0936859789276123,0.019736842105263157,0.0063034369881396395,0.1
2,1757324172.868412,69.14799499511719,97.62199401855469,0.8733620386695862,0.03894455627257119,0.007777662660588479,0.1
3,1757324184.1214037,73.88199615478516,98.19599914550781,0.7540256555747986,0.057634243088035046,0.008586920056045626,0.1
4,1757324195.5382972,76.18399810791016,98.46199798583984,0.6867369459915161,0.07580960274702504,0.009060298383754661,0.1
5,1757324206.7039182,77.49800109863281,98.6520004272461,0.6514158832454682,0.09348173583565213,0.009567009304757958,0.1
6,1757324218.332125,78.50999450683594,98.7959976196289,0.621447455329895,0.11065804274465693,0.009940056835000887,0.1
7,1757324229.7486527,79.53599548339844,98.80199432373047,0.5975836651611328,0.12734222366940975,0.010258483314585677,0.1
8,1757324241.251427,80.19599914550781,98.86799621582031,0.5743378742408752,0.14354167900065123,0.010379048013735126,0.1
9,1757324252.2501984,80.70800018310547,98.98199462890625,0.561584490699768,0.15926380912912202,0.010556509383695458,0.1
10,1757324263.8670218,81.33200073242188,99.03599548339844,0.5415671399307251,0.17451971464093305,0.010571766522605728,0.1
11,1757324274.9445343,81.56399536132812,98.99800109863281,0.5383531693649292,0.18931309573145466,0.010757800011840624,0.1
12,1757324285.9713423,82.0219955444336,99.06399536132812,0.525251963558197,0.20364765259605708,0.01052119718587808,0.1
13,1757324296.7847822,82.10199737548828,99.06800079345703,0.5212030878067017,0.21753818601622166,0.010652270439879229,0.1
14,1757324307.6386526,82.35800170898438,99.1719970703125,0.5105554683589936,0.23098500434156258,0.010768647751267934,0.1
15,1757324318.327082,82.77999877929688,99.13599395751953,0.5005562194728851,0.24400198330471848,0.01076972697491761,0.1
16,1757324328.90238,82.70600128173828,99.19400024414062,0.4996301306819916,0.256590047954532,0.010760168136877626,0.1
17,1757324340.1536036,83.1719970703125,99.20800018310547,0.49134615390777586,0.26875629033212955,0.01071669084127642,0.1
18,1757324350.5670764,83.09199523925781,99.16199493408203,0.48849783922195433,0.28051181102362205,0.010677875791841809,0.1
19,1757324360.4530237,83.50399780273438,99.25399780273438,0.47832876039505007,0.2918640104197502,0.010620485761648216,0.1
20,1757324370.9684274,83.32799530029297,99.2179946899414,0.48213438506126405,0.3028165887158842,0.010754839855544372,0.1
21,1757324381.7071335,83.68199920654297,99.22599792480469,0.4733578113555908,0.3133769463027648,0.010673830244903598,0.1
22,1757324392.762749,84.02399444580078,99.23999786376953,0.4687816163253784,0.32355248357113253,0.010717097862767153,0.1
23,1757324403.3677478,83.8499984741211,99.23199462890625,0.47072834237098693,0.33335430110709846,0.010599209638268901,0.1
24,1757324414.1203082,84.09600067138672,99.28799438476562,0.46201895322799685,0.3427860991060328,0.010601984784796637,0.1
25,1757324424.992636,84.44599914550781,99.35399627685547,0.4562588079547882,0.35185157776330583,0.010634509502101713,0.1
26,1757324436.0013342,84.18599700927734,99.31199645996094,0.46015814131736754,0.36056553786039897,0.010574387494326367,0.1
27,1757324449.3030584,84.3759994506836,99.33799743652344,0.4526496320438385,0.36892797939731226,0.010589811142028298,0.1
28,1757324460.5755746,84.43399810791016,99.31999969482422,0.45012641019821165,0.3769500029601563,0.010553419720561244,0.1
29,1757324472.0387747,84.593994140625,99.31199645996094,0.4445843381118774,0.384639008939672,0.010479397312178085,0.1
30,1757324482.7755547,84.71199798583984,99.30999755859375,0.44484018068313597,0.39199869753122957,0.010452435221913052,0.1
31,1757324493.4005737,84.49800109863281,99.33399963378906,0.44664254875183107,0.39904016932094016,0.010535997967359342,0.1
32,1757324504.1055954,84.8499984741211,99.33599853515625,0.44226331171035765,0.4057708246995441,0.01040258125629033,0.1
33,1757324514.3688078,84.69200134277344,99.38599395751953,0.4416201302337647,0.4121906636670416,0.010382594034298344,0.1
34,1757324524.3225803,84.9959945678711,99.41600036621094,0.43853989810943605,0.41831448700491386,0.01047850926528921,0.1
35,1757324535.2687478,85.0199966430664,99.3699951171875,0.4352165732765198,0.4241496951039015,0.010396623941744124,0.1
36,1757324545.5060265,84.91799926757812,99.38599395751953,0.4359527614212036,0.4296962879640045,0.010614824462731631,0.1
37,1757324557.5953925,85.05799865722656,99.38199615478516,0.4355660634803772,0.4349653661713339,0.010429463175655676,0.1
38,1757324567.5425675,85.18799591064453,99.37199401855469,0.4343649302864075,0.43996803031200055,0.010360103013439108,0.1
39,1757324577.4722323,85.23199462890625,99.4679946899414,0.42814346852302554,0.4447042803860044,0.010291168373690133,0.1
40,1757324587.611278,85.58200073242188,99.3759994506836,0.4239302023124695,0.4491852169794565,0.010433317545833086,0.1
41,1757324597.4103339,85.2959976196289,99.38800048828125,0.4304565319633484,0.45341824048309753,0.010508998875140608,0.1
42,1757324607.2406807,85.3239974975586,99.41600036621094,0.429590812664032,0.4574070510922977,0.010430850748919543,0.1
43,1757324617.1562254,85.46399688720703,99.44599914550781,0.42313029626846316,0.461162749393168,0.010433958913030608,0.1
44,1757324626.8316193,85.59600067138672,99.44999694824219,0.4192865889358521,0.464692735776449,0.010366714029167405,0.1
45,1757324636.8503482,85.09199523925781,99.33399963378906,0.42882834884643556,0.4680007104375112,0.010386744420105381,0.1
46,1757324646.7989247,85.5479965209961,99.40799713134766,0.4221182292366028,0.47109407376709483,0.01052690165374065,0.1
47,1757324657.1725593,85.70800018310547,99.38199615478516,0.4224445633506775,0.4739839263513114,0.010420983561265367,0.1
48,1757324667.145976,85.48799896240234,99.42399597167969,0.41874469583511353,0.47667056420579007,0.010456604108696938,0.1
49,1757324678.1481314,85.47599792480469,99.42599487304688,0.42167240418434143,0.47916790006512344,0.010350217324808083,0.1
50,1757324688.9120204,85.69599914550781,99.43399810791016,0.4145613266277313,0.48148052217157067,0.010345894263217097,0.1
51,1757324699.7598047,85.83999633789062,99.4419937133789,0.4132232493400574,0.4836155349002427,0.010440563761766622,0.1
52,1757324710.309948,85.48799896240234,99.37199401855469,0.4205023933315277,0.48558033864188027,0.010552513172695517,0.1
53,1757324721.1517248,85.63800048828125,99.47200012207031,0.4164924386787415,0.48737863359185357,0.010441334635802104,0.1
54,1757324731.7629082,85.81399536132812,99.45600128173828,0.41902547365188597,0.48902522053164404,0.010471256882363389,0.1
55,1757324742.5925012,85.83999633789062,99.447998046875,0.4141970198631287,0.4905200994612516,0.01051117582341681,0.1
56,1757324753.2248425,85.85799407958984,99.40999603271484,0.41733394483566283,0.4918706707714167,0.01048835795196653,0.1
57,1757324764.25696,86.01599884033203,99.39199829101562,0.4100959309196472,0.49308803504825055,0.010577822509028478,0.1
58,1757324775.1764526,85.80799865722656,99.43599700927734,0.41349881019592283,0.49417589248712335,0.010450430949420796,0.1
59,1757324786.125144,85.68599700927734,99.47599792480469,0.4148304159832001,0.495145343674146,0.010759724113433192,0.1
60,1757324797.3628352,85.9959945678711,99.4419937133789,0.41025586864471436,0.4960000888046889,0.010531526897953546,0.1
61,1757324808.3466463,85.92399597167969,99.43399810791016,0.41290808161735537,0.49674767627730754,0.01064457403350897,0.1
62,1757324819.0452795,86.00599670410156,99.4679946899414,0.4062029528903961,0.49739506245929793,0.010632048872180451,0.1
63,1757324830.0903385,86.22200012207031,99.45199584960938,0.40339372680664065,0.4979537919602155,0.010608614301501784,0.1
64,1757324841.0033698,85.88800048828125,99.40999603271484,0.4103060271835327,0.49842371677224556,0.010776152980877389,0.1
65,1757324851.5020335,86.0199966430664,99.46199798583984,0.41298835943222045,0.49881593748149905,0.010731799972371876,0.1
66,1757324861.3952596,85.9219970703125,99.48799896240234,0.4114294592952728,0.49913785447871656,0.010863773607246462,0.1
67,1757324871.6035638,85.8479995727539,99.51799774169922,0.4091201957035065,0.49939316795926825,0.010832013596984588,0.1
68,1757324881.3365374,85.96199798583984,99.43199920654297,0.4088049081611633,0.49959297850926526,0.010772452785507074,0.1
69,1757324891.2849822,86.03799438476562,99.41199493408203,0.40624738536834715,0.4997446865194482,0.010609231000730171,0.1
70,1757324901.3803144,85.8699951171875,99.46399688720703,0.4090162518501282,0.4998519921851874,0.010732342667692856,0.1
71,1757324911.4843938,86.15799713134766,99.43399810791016,0.40713604523658753,0.4999259960925937,0.01061061857399404,0.1
72,1757324922.0407221,86.15999603271484,99.48999786376953,0.4006818395709991,0.4999666982416671,0.010644999555976557,0.1
73,1757324931.9020123,85.95600128173828,99.48600006103516,0.4079726661968231,0.4999888994138891,0.010778817121544017,0.1
74,1757324941.6466427,85.9959945678711,99.44599914550781,0.4068877975845337,0.5,0.010700810836145483,0.1
75,1757324951.4812145,86.19599914550781,99.46599578857422,0.4019433967590332,0.5,0.010712361612693152,0.1
76,1757324961.2333624,86.39799499511719,99.46399688720703,0.40100923758506773,0.5,0.010853135545556806,0.1
77,1757324971.4872918,85.95999908447266,99.46599578857422,0.4064269314956665,0.5,0.010765200402581256,0.1
78,1757324983.2502801,86.2959976196289,99.47599792480469,0.401618187046051,0.5,0.010907713427268961,0.1
79,1757324993.1439552,86.16999816894531,99.48199462890625,0.40658379811286927,0.5,0.010777898239693723,0.1
80,1757325002.8881586,86.18399810791016,99.44599914550781,0.40598779407501223,0.5,0.010872506068320409,0.1
81,1757325012.7288678,86.0,99.46599578857422,0.4064146418190002,0.5,0.010863156908018076,0.1
82,1757325022.3592143,86.08999633789062,99.41799926757812,0.40234134746551514,0.5000001480078149,0.010789621692025339,0.1
83,1757325032.044772,86.36199951171875,99.42799377441406,0.40080864009857176,0.5,0.010838797288496833,0.1
84,1757325041.7781262,85.93999481201172,99.44400024414062,0.4105904790401459,0.5,0.010834172044283939,0.1
85,1757325051.324651,86.2979965209961,99.43599700927734,0.40080588128089906,0.5,0.010775585617587275,0.1
86,1757325061.270372,86.14199829101562,99.44599914550781,0.40239142446517945,0.5,0.010825883606654431,0.1
87,1757325071.7133904,86.13600158691406,99.50199890136719,0.39926043859481813,0.5,0.010929760424683757,0.1
88,1757325081.5596037,86.36399841308594,99.48600006103516,0.39947778619766233,0.5,0.010919739062222484,0.1
89,1757325091.155026,86.28599548339844,99.4959945678711,0.4035305005836487,0.5,0.010898555443727429,0.1
90,1757325100.9407616,86.38800048828125,99.5219955444336,0.39290402181625367,0.5,0.010943481982515345,0.1
91,1757325111.0416608,86.13800048828125,99.44999694824219,0.40286083772659304,0.5,0.010971523296430053,0.1
92,1757325122.9806104,86.43599700927734,99.4739990234375,0.3965464129066467,0.5,0.010894762743472855,0.1
93,1757325293.4539094,86.37999725341797,99.46599578857422,0.3990190543079376,0.5,0.010855929193061394,0.1
94,1757325303.6673434,86.04199981689453,99.46199798583984,0.4014430433559418,0.5,0.010867011278195489,0.1
95,1757325313.4879243,86.44400024414062,99.4219970703125,0.3952671139717102,0.5,0.010824150681822667,0.1
96,1757325323.5960233,86.20600128173828,99.47599792480469,0.4011469912624359,0.5,0.010919128529986383,0.1
97,1757325333.5036166,86.25799560546875,99.48600006103516,0.4001144066429138,0.5,0.010996672290963629,0.1
98,1757325345.0496862,85.98999786376953,99.41199493408203,0.40391801491737367,0.5,0.011006601148540645,0.1
99,1757325356.3845136,86.31399536132812,99.50999450683594,0.3985075558757782,0.5,0.010992817920786218,0.010000000000000002
100,1757325367.4299421,91.02799987792969,99.76799774169922,0.26319204271316526,0.5,0.002999970398437038,0.010000000000000002
101,1757325378.6075065,92.61399841308594,99.82999420166016,0.21925330454349518,0.5,0.0024341118544392477,0.010000000000000002
102,1757325389.671293,93.21399688720703,99.84600067138672,0.19827290684223176,0.5,0.002537445977147593,0.010000000000000002
103,1757325400.7320306,93.63800048828125,99.83599853515625,0.18939014868736267,0.5,0.0025668563633493183,0.010000000000000002
104,1757325411.6505857,93.75199890136719,99.87999725341797,0.18390495583534242,0.5,0.002688962810569731,0.010000000000000002
105,1757325422.4785433,93.98799896240234,99.88999938964844,0.1756715835905075,0.5,0.002640755431886803,0.010000000000000002
106,1757325433.7366006,94.18799591064453,99.89399719238281,0.1707664627456665,0.5,0.002774992352929568,0.010000000000000002
107,1757325444.6876907,94.33200073242188,99.91600036621094,0.1649179219341278,0.5,0.0027767746136996034,0.010000000000000002
108,1757325455.5276768,94.68399810791016,99.91199493408203,0.15804533560752868,0.5000001541748071,0.0028710432577506756,0.010000000000000002
109,1757325466.5873554,94.5479965209961,99.9219970703125,0.15875463276863097,0.5,0.003023947664436682,0.010000000000000002
110,1757325476.8924227,94.83599853515625,99.93799591064453,0.15056817875146866,0.5,0.0030022460185897813,0.010000000000000002
111,1757325486.9173791,94.78199768066406,99.93199920654297,0.14997592183589936,0.5,0.002994537278234958,0.010000000000000002
112,1757325497.7695591,94.89199829101562,99.93199920654297,0.14620770368099212,0.5,0.0029857616482150255,0.010000000000000002
113,1757325507.4914987,95.1520004272461,99.93599700927734,0.14165707248210907,0.5,0.0030873505121070395,0.010000000000000002
114,1757325517.38278,95.15599822998047,99.93000030517578,0.14338869691371917,0.5,0.0031522704398792255,0.010000000000000002
115,1757325527.457144,95.19599914550781,99.9219970703125,0.1407715047621727,0.5,0.0031326779053934047,0.010000000000000002
116,1757325537.5918677,95.20399475097656,99.94999694824219,0.14037705863952638,0.5,0.0033436445444319464,0.010000000000000002
117,1757325547.604225,95.19200134277344,99.92399597167969,0.1408879511475563,0.5,0.0034673914115998655,0.010000000000000002
118,1757325557.482973,95.20800018310547,99.95999908447266,0.1379964447212219,0.5,0.0035276182582440353,0.010000000000000002
119,1757325568.2294555,95.31599426269531,99.94599914550781,0.1367026836371422,0.5,0.0036032194166518657,0.010000000000000002
120,1757325578.0068989,95.36399841308594,99.96399688720703,0.1348038532948494,0.5,0.0037085208098987625,0.010000000000000002
121,1757325587.973551,95.23400115966797,99.94400024414062,0.13870076755285263,0.5,0.003796252442128944,0.010000000000000002
122,1757325597.8989987,95.35399627685547,99.93799591064453,0.1358447944521904,0.5,0.003848665709549464,0.010000000000000002
123,1757325608.0876112,95.2979965209961,99.96199798583984,0.13677547538280488,0.5,0.003932715647386183,0.010000000000000002
124,1757325619.414995,95.32799530029297,99.95600128173828,0.13632760171413422,0.5,0.0039749348765614825,0.010000000000000002
125,1757325630.415983,95.4959945678711,99.93799591064453,0.13298680766105653,0.5,0.004026552601977384,0.010000000000000002
126,1757325640.374482,95.28799438476562,99.947998046875,0.13569774084091188,0.5,0.0041144630769837974,0.010000000000000002
127,1757325650.367691,95.3740005493164,99.95399475097656,0.1343507042324543,0.5,0.0041627197916049965,0.010000000000000002
128,1757325661.9340885,95.23799896240234,99.94999694824219,0.13476828073501587,0.5,0.004324492333195192,0.010000000000000002
129,1757325672.7637887,95.18399810791016,99.947998046875,0.13907253878593445,0.5,0.004422966865983857,0.010000000000000002
130,1757325683.5275953,95.4679946899414,99.95600128173828,0.13484660512924193,0.5,0.004401752412527381,0.010000000000000002
131,1757325695.3255978,95.5479965209961,99.94999694824219,0.1295855542254448,0.5,0.004420191719456121,0.010000000000000002
132,1757325706.2875133,95.36799621582031,99.96599578857422,0.13475639738082887,0.5,0.004441862530341602,0.010000000000000002
133,1757325717.0986357,95.197998046875,99.93799591064453,0.1382032664489746,0.5,0.004560799143528111,0.010000000000000002
134,1757325727.7680595,95.2239990234375,99.94999694824219,0.13640337204694747,0.5,0.004599934876561482,0.010000000000000002
135,1757325738.3853614,95.28799438476562,99.94400024414062,0.13414666194915773,0.5000001541748071,0.004532893503443648,0.010000000000000002
136,1757325748.9803836,95.197998046875,99.96599578857422,0.13637360281944275,0.5,0.004720986768101356,0.010000000000000002
137,1757325759.7336657,95.19200134277344,99.95199584960938,0.1396359578227997,0.5,0.004821502575335978,0.010000000000000002
138,1757325770.335097,95.33999633789062,99.95600128173828,0.1356935320663452,0.5,0.004782965040554141,0.010000000000000002
