epoch,timestamp,acc1,acc5,loss,learning_rate
0,1756718596.321378,40.6879997253418,88.7439956665039,1.5894884606552124,0.1
1,1756718604.3386161,61.465999603271484,96.10399627685547,1.0729133813858032,0.1
2,1756718612.5012858,69.75999450683594,97.64799499511719,0.8616260893630981,0.1
3,1756718620.501578,73.55799865722656,98.17799377441406,0.7567391816329956,0.1
4,1756718630.1668925,75.88399505615234,98.50199890136719,0.69702911195755,0.1
5,1756718638.1776197,77.58799743652344,98.63199615478516,0.6480253104782104,0.1
6,1756718645.9680357,78.58399963378906,98.70399475097656,0.6252835307693482,0.1
7,1756718653.9207659,79.5719985961914,98.80599975585938,0.5963811004257202,0.1
8,1756718662.1347933,79.94400024414062,98.98400115966797,0.5813620412635804,0.1
9,1756718670.0780559,80.43000030517578,98.93000030517578,0.5701141621780396,0.1
10,1756718678.0530937,80.9219970703125,99.04199981689453,0.5533040895938873,0.1
11,1756718686.0654018,81.63999938964844,99.05599975585938,0.5378668169784546,0.1
12,1756718693.8642364,81.70800018310547,99.03199768066406,0.5301018360710144,0.1
13,1756718701.7646925,82.11599731445312,99.10799407958984,0.5223639516830444,0.1
14,1756718709.785078,82.05400085449219,99.14599609375,0.5189650049209594,0.1
15,1756718717.615906,82.38399505615234,99.0979995727539,0.5155908033370972,0.1
16,1756718725.5765276,82.56399536132812,99.15799713134766,0.5085587141609191,0.1
17,1756718733.6446235,82.83200073242188,99.23600006103516,0.4956139434623718,0.1
18,1756718742.075098,83.17599487304688,99.21599578857422,0.4951992943954468,0.1
19,1756718749.9664354,82.88199615478516,99.13999938964844,0.49933616999626157,0.1
20,1756718760.1859744,83.05799865722656,99.13800048828125,0.4932601145172119,0.1
21,1756718768.0519924,83.30199432373047,99.25399780273438,0.484830373878479,0.1
22,1756718776.1004086,83.54199981689453,99.25199890136719,0.47912764617919923,0.1
23,1756718784.492012,83.70600128173828,99.2719955444336,0.47592655605316164,0.1
24,1756718792.4232886,83.51200103759766,99.25199890136719,0.47852221534729006,0.1
25,1756718800.464251,83.42599487304688,99.29000091552734,0.481600868473053,0.1
26,1756718808.4772494,83.9000015258789,99.2699966430664,0.46637951820373535,0.1
27,1756718816.3844485,83.57799530029297,99.23400115966797,0.4753192659187317,0.1
28,1756718824.4590838,84.07599639892578,99.30599975585938,0.46301614906311034,0.1
29,1756718832.383186,84.26399993896484,99.32799530029297,0.46048936371803284,0.1
30,1756718840.5707314,84.20199584960938,99.27399444580078,0.46120698165893553,0.1
31,1756718848.743786,84.54399871826172,99.29999542236328,0.4541567661190033,0.1
32,1756718856.6067123,84.51799774169922,99.32999420166016,0.4568394652366638,0.1
33,1756718864.6528697,84.1500015258789,99.26399993896484,0.4583235901737213,0.1
34,1756718872.8032901,84.35599517822266,99.2979965209961,0.4568972032546997,0.1
35,1756718880.8639424,84.39199829101562,99.25399780273438,0.453585192861557,0.1
36,1756718888.858825,84.4219970703125,99.29999542236328,0.4526477921676636,0.1
37,1756718896.778891,84.41199493408203,99.32599639892578,0.4515547888755798,0.1
38,1756718904.5578465,84.56399536132812,99.34600067138672,0.4464744868087769,0.1
39,1756718912.5511997,84.7459945678711,99.30799865722656,0.4477074074745178,0.1
40,1756718920.6798632,84.23999786376953,99.30599975585938,0.4527723287296295,0.1
