epoch,timestamp,acc1,acc5,loss,sparsity,reactivation_rate,learning_rate
0,1757321630.1725473,38.375999450683594,87.8219985961914,1.654888254890442,3.7001953703155525e-06,3.5521875555029304e-06,0.1
1,1757321642.4471931,59.5359992980957,95.66799926757812,1.1213646461868285,0.03749777988277781,0.0075500944783217895,0.1
2,1757321652.960276,67.73600006103516,97.33799743652344,0.9103104240608215,0.07399280682020011,0.008810017168906517,0.1
3,1757321663.0829504,72.83399963378906,98.0739974975586,0.7789107046890259,0.10950358178911847,0.009463403834389122,0.1
4,1757321673.239072,75.62200164794922,98.36399841308594,0.706789169960022,0.14403750518027353,0.00984651589603931,0.1
5,1757321683.1590638,77.20600128173828,98.61000061035156,0.6619934227371216,0.17761677816588717,0.010103075109032423,0.1
6,1757321693.225587,78.43999481201172,98.66399383544922,0.6299292901420593,0.2102488011367,0.010126842697294419,0.1
7,1757321710.3899066,79.46399688720703,98.81599426269531,0.5989944022464753,0.24194837487419338,0.010094287145027924,0.1
8,1757321720.276442,79.94400024414062,98.89799499511719,0.5797504421424866,0.2727265999644781,0.010030150425275788,0.1
9,1757321730.2360783,80.57999420166016,98.89999389648438,0.5622782531547547,0.30260197738440586,0.009751346871114794,0.1
10,1757321742.9873605,81.33399963378906,99.03599548339844,0.5462621282196045,0.3315856077200876,0.009533399196810925,0.1
11,1757321759.1842551,81.72000122070312,99.04399871826172,0.5319304725646973,0.35969229175300454,0.009340477177194956,0.1
12,1757321780.9998877,82.02399444580078,99.08599853515625,0.5251670274448395,0.3869331300692676,0.009008433978647406,0.1
13,1757321792.5831797,82.55799865722656,99.14599609375,0.5097724565315247,0.4133192232549879,0.008717956308093067,0.1
14,1757321887.5083177,82.82799530029297,99.21599578857422,0.5032767439842224,0.4388727724823871,0.008485473032976141,0.1
15,1757321898.4524148,82.9020004272461,99.16999816894531,0.4974199769973755,0.46360117814220586,0.008180361089732205,0.1
16,1757321909.1944091,83.19599914550781,99.1919937133789,0.4875081614303589,0.48751554082055526,0.007827689301995146,0.1
17,1757321919.9355443,83.55999755859375,99.25599670410156,0.477652374458313,0.5106382158644643,0.007454197748307777,0.1
18,1757321930.9501405,83.77799987792969,99.25799560546875,0.47111335512161256,0.5329724409448819,0.007134568705227637,0.1
19,1757321941.8996356,83.86599731445312,99.32799530029297,0.46918256381988527,0.5545371795630809,0.006681011090718923,0.1
20,1757321969.623067,84.17599487304688,99.31599426269531,0.4609514839267731,0.5753470783257356,0.0064994671718666755,0.1
21,1757321980.8440723,84.2439956665039,99.26399993896484,0.4598320353984833,0.5954132378189568,0.006049356906044638,0.1
22,1757321993.1687582,84.63199615478516,99.30999755859375,0.4511071731376648,0.614750458824226,0.005861405482209461,0.1
23,1757322003.9103217,84.45399475097656,99.33399963378906,0.4517287812232971,0.6333698419276538,0.005465959435991554,0.1
24,1757322014.8844519,84.69999694824219,99.35399627685547,0.4460453503227234,0.651289888106092,0.005171639729244371,0.1
25,1757322026.1360033,84.80400085449219,99.41399383544922,0.43914871492385865,0.6685179977502813,0.004824166716002605,0.1
26,1757322037.5331938,85.12799835205078,99.45800018310547,0.4300294036197662,0.685072671837073,0.004606280711621574,0.1
27,1757322048.8235714,84.97599792480469,99.39399719238281,0.4356388334083557,0.700961310757208,0.004336924989639453,0.1
28,1757322060.5922604,85.00599670410156,99.38399505615234,0.4345966743659973,0.7162061156829079,0.004053101503759399,0.1
