epoch,timestamp,acc1,acc5,loss,learning_rate
0,1756720235.2334826,39.41999816894531,88.21399688720703,1.6316074266433716,0.1
1,1756720243.7602136,59.981998443603516,95.7179946899414,1.115241837234497,0.1
2,1756720252.2747505,68.85800170898438,97.31199645996094,0.8913169017791748,0.1
3,1756720260.7380576,73.3499984741211,98.08399963378906,0.7698604001998901,0.1
4,1756720269.1434486,75.36799621582031,98.33599853515625,0.7109707208442688,0.1
5,1756720277.6006813,76.84400177001953,98.54999542236328,0.6742640914535523,0.1
6,1756720285.8494768,77.63600158691406,98.62199401855469,0.6482551119232177,0.1
7,1756720294.1324575,78.71599578857422,98.7439956665039,0.6210554076194763,0.1
8,1756720302.4304435,79.15599822998047,98.83799743652344,0.6046337125778198,0.1
9,1756720311.1392925,79.27799987792969,98.8499984741211,0.5973709704589844,0.1
10,1756720319.7984307,80.14799499511719,98.90799713134766,0.57501627866745,0.1
11,1756720328.2756994,80.53799438476562,98.98799896240234,0.5660582086372375,0.1
12,1756720336.908336,80.54399871826172,99.0,0.5657747187423706,0.1
13,1756720345.4336898,80.95600128173828,98.99800109863281,0.5543750052642822,0.1
14,1756720354.1058524,81.04000091552734,99.02999877929688,0.5494496323299408,0.1
15,1756720362.8440673,81.31399536132812,99.01200103759766,0.5441644727134705,0.1
16,1756720371.2621057,81.29000091552734,99.05999755859375,0.5397132911682129,0.1
17,1756720379.7178614,81.6500015258789,99.093994140625,0.5334866579055786,0.1
18,1756720388.6151597,81.80599975585938,99.11000061035156,0.5309997914028167,0.1
19,1756720397.1392527,81.83399963378906,99.10799407958984,0.5223321518135071,0.1
20,1756720405.5835702,82.02399444580078,99.10199737548828,0.5249874859428406,0.1
21,1756720414.2686136,81.94400024414062,99.13800048828125,0.5192860361671447,0.1
22,1756720422.8386285,82.4939956665039,99.1520004272461,0.5166152124404907,0.1
23,1756720431.4421742,82.11000061035156,99.10199737548828,0.5172325915527344,0.1
24,1756720440.1101468,82.54199981689453,99.2239990234375,0.5115286999702454,0.1
25,1756720448.5814137,82.593994140625,99.13199615478516,0.507212044506073,0.1
26,1756720458.558261,82.74800109863281,99.19999694824219,0.49896348907470706,0.1
27,1756720466.946356,82.74800109863281,99.15799713134766,0.5044413545417785,0.1
28,1756720475.5199273,82.41600036621094,99.14399719238281,0.5083728981018066,0.1
29,1756720483.9657626,82.947998046875,99.20800018310547,0.4970953359222412,0.1
30,1756720492.4432352,82.85599517822266,99.16199493408203,0.49893778852462767,0.1
31,1756720501.164143,82.93000030517578,99.23199462890625,0.4954640853023529,0.1
32,1756720509.7352629,82.81800079345703,99.18199920654297,0.49689060039520266,0.1
33,1756720518.207152,83.0459976196289,99.20199584960938,0.49400231401443484,0.1
34,1756720526.9759188,83.28599548339844,99.20199584960938,0.4863222227859497,0.1
35,1756720535.3915248,83.20199584960938,99.15999603271484,0.4905334525966644,0.1
36,1756720543.9893625,83.24800109863281,99.1719970703125,0.4883816763305664,0.1
37,1756720552.591291,83.06599426269531,99.22599792480469,0.49172812704086305,0.1
38,1756720560.9510112,83.0199966430664,99.26399993896484,0.493960346660614,0.1
39,1756720569.490229,83.38399505615234,99.25799560546875,0.4845021972846985,0.1
40,1756720578.3010545,83.16400146484375,99.28199768066406,0.49002714252471924,0.1
41,1756720586.7357583,83.35799407958984,99.23199462890625,0.4846818578720093,0.1
42,1756720595.515131,83.47200012207031,99.20999908447266,0.4840995532131195,0.1
43,1756720603.872552,83.30400085449219,99.25599670410156,0.4841993935775757,0.1
44,1756720612.5392,83.61399841308594,99.27399444580078,0.47788010961532595,0.1
