epoch,timestamp,acc1,acc5,loss,learning_rate
0,1756725712.501501,37.30999755859375,87.45199584960938,1.6697149573898316,0.1
1,1756725721.2662528,56.99599838256836,95.1780014038086,1.1859974209213258,0.1
2,1756725729.9827034,63.49799728393555,96.68000030517578,1.0206304907417298,0.1
3,1756725738.5626202,67.12999725341797,97.31800079345703,0.9254507391357422,0.1
4,1756725747.3141968,70.08599853515625,97.7439956665039,0.8488845335578918,0.1
5,1756725755.8656986,72.09199523925781,97.99800109863281,0.8018537090492248,0.1
6,1756725764.4019804,73.01200103759766,98.06800079345703,0.7768113172912597,0.1
7,1756725773.0511236,73.80199432373047,98.197998046875,0.7532004207229615,0.1
8,1756725781.4008207,74.71399688720703,98.23799896240234,0.7327187744331359,0.1
9,1756725789.7957456,75.03199768066406,98.3479995727539,0.7223653671073914,0.1
10,1756725798.1844506,75.75799560546875,98.47000122070312,0.6967163887405395,0.1
11,1756725811.93822,75.72000122070312,98.43000030517578,0.6984914120101928,0.1
12,1756725899.9744334,76.24800109863281,98.447998046875,0.6910884554481507,0.1
13,1756725908.7059946,76.29199981689453,98.44400024414062,0.6856829925727844,0.1
14,1756725917.1517417,76.68999481201172,98.5219955444336,0.6751809957122803,0.1
15,1756725925.8725486,76.83799743652344,98.56800079345703,0.6739068918228149,0.1
16,1756725936.015064,76.68399810791016,98.60199737548828,0.6694686147117614,0.1
17,1756725946.0353796,76.76599884033203,98.61799621582031,0.6668544786453247,0.1
18,1756725954.6615982,77.1259994506836,98.53399658203125,0.6636097846031189,0.1
19,1756725963.5805614,77.30999755859375,98.6520004272461,0.6598994225883484,0.1
20,1756725975.3041143,77.14599609375,98.6259994506836,0.6584586323356628,0.1
21,1756725984.4404092,77.30599975585938,98.62999725341797,0.6573561270523072,0.1
22,1756725993.1328201,77.51799774169922,98.64199829101562,0.6536885527992249,0.1
23,1756726001.7064462,77.51399993896484,98.593994140625,0.6542120207214356,0.1
24,1756726011.3539891,77.58599853515625,98.63399505615234,0.6502419579696656,0.1
25,1756726020.3595133,77.48199462890625,98.68199920654297,0.6469722714424133,0.1
26,1756726029.0027108,77.78399658203125,98.72000122070312,0.6396445599555969,0.1
27,1756726037.620984,77.77399444580078,98.68199920654297,0.6396803331947327,0.1
28,1756726046.5626652,77.95600128173828,98.67399597167969,0.6386813176727295,0.1
29,1756726055.7382889,77.8499984741211,98.68999481201172,0.6377432520484925,0.1
30,1756726064.2724683,77.89199829101562,98.72599792480469,0.6383679464912414,0.1
31,1756726072.814375,78.3499984741211,98.77999877929688,0.6279326303672791,0.1
32,1756726081.8404841,78.02799987792969,98.67799377441406,0.6377175524520874,0.1
33,1756726091.9158368,78.17399597167969,98.77999877929688,0.6319100147819519,0.1
34,1756726108.357463,78.18199920654297,98.68599700927734,0.6286889315223694,0.1
35,1756726116.9326763,78.20199584960938,98.7179946899414,0.6263176231765747,0.1
36,1756726125.5408332,78.53599548339844,98.7719955444336,0.6258349678993225,0.1
37,1756726134.1488407,78.12200164794922,98.75799560546875,0.633731055278778,0.1
38,1756726142.766287,78.31800079345703,98.81399536132812,0.628539609298706,0.1
39,1756726154.243905,78.39599609375,98.68199920654297,0.6273351663589477,0.1
40,1756726162.769403,78.61799621582031,98.86000061035156,0.6205776579666138,0.1
41,1756726171.8479,78.47799682617188,98.74199676513672,0.6246446401023865,0.1
42,1756726190.0030391,78.69200134277344,98.80999755859375,0.6172133861923218,0.1
43,1756726200.1186173,78.68000030517578,98.843994140625,0.619439871711731,0.1
44,1756726208.5758336,78.61000061035156,98.80999755859375,0.6173060794830322,0.1
45,1756726220.776896,78.8759994506836,98.75799560546875,0.6133348349380493,0.1
46,1756726229.7877097,78.73199462890625,98.79199981689453,0.6167973748970031,0.1
47,1756726238.400356,78.66199493408203,98.73600006103516,0.6185244784927368,0.1
48,1756726247.3104153,78.7959976196289,98.843994140625,0.6125931045150756,0.1
49,1756726258.6773164,78.84600067138672,98.76200103759766,0.613730599861145,0.1
50,1756726267.3520389,78.82799530029297,98.75,0.6146702101135254,0.1
51,1756726276.019091,78.89399719238281,98.843994140625,0.6107841517448426,0.1
52,1756726286.236377,78.75799560546875,98.78399658203125,0.6131088862228393,0.1
53,1756726296.2617257,78.99199676513672,98.86000061035156,0.6148375261688233,0.1
54,1756726304.7593112,78.94599914550781,98.89799499511719,0.6096007013130188,0.1
55,1756726313.8237712,78.87799835205078,98.7979965209961,0.6108675080108643,0.1
56,1756726322.4878633,78.93199920654297,98.81599426269531,0.6085151957893371,0.1
57,1756726331.262145,79.05599975585938,98.80799865722656,0.6055633995819092,0.1
58,1756726340.0693114,79.19200134277344,98.86399841308594,0.6043248931503296,0.1
59,1756726353.0746424,78.77399444580078,98.74199676513672,0.6097709505271912,0.1
60,1756726363.8928607,79.08399963378906,98.86599731445312,0.6005434797286987,0.1
61,1756726372.5140848,79.0219955444336,98.8219985961914,0.6052673978042602,0.1
62,1756726381.2186017,79.45399475097656,98.81599426269531,0.6024672811508178,0.1
63,1756726389.9611938,79.43999481201172,98.843994140625,0.6012483577346802,0.1
64,1756726398.6711211,79.15799713134766,98.843994140625,0.6071921183013916,0.1
65,1756726415.3499691,79.0219955444336,98.81199645996094,0.6094398174858093,0.1
66,1756726424.4999242,79.13199615478516,98.80199432373047,0.605798280544281,0.1
67,1756726433.6882885,79.36000061035156,98.80199432373047,0.6019470952224731,0.1
68,1756726442.259225,79.30999755859375,98.81399536132812,0.6011499591445922,0.1
69,1756726451.0002418,79.31599426269531,98.83399963378906,0.6011563099479675,0.1
70,1756726460.0184014,79.40799713134766,98.7719955444336,0.6010207381248475,0.1
71,1756726471.0247395,79.29199981689453,98.87199401855469,0.6000940250015259,0.1
72,1756726485.7063644,79.12799835205078,98.82999420166016,0.6031151196289063,0.1
73,1756726501.7430813,79.5219955444336,98.8479995727539,0.5964499931716919,0.1
74,1756726510.2571566,79.4000015258789,98.8740005493164,0.6002674230098725,0.1
75,1756726518.8806093,78.9679946899414,98.86799621582031,0.601361250629425,0.1
76,1756726527.6391194,79.42599487304688,98.75799560546875,0.6005150467300415,0.1
77,1756726537.1394634,79.25199890136719,98.7719955444336,0.6006028068161011,0.1
78,1756726554.7034342,79.28799438476562,98.79000091552734,0.6011694503593444,0.1
79,1756726563.6464918,79.0719985961914,98.78799438476562,0.6059525542831421,0.1
80,1756726572.303971,79.29000091552734,98.75999450683594,0.60170201379776,0.1
81,1756726586.7387931,79.21199798583984,98.78199768066406,0.6051752042770385,0.1
82,1756726597.4855332,79.7239990234375,98.81599426269531,0.5937766186714173,0.1
83,1756726607.1507194,79.02399444580078,98.83999633789062,0.6054356915092468,0.1
84,1756726615.7573779,79.41199493408203,98.84600067138672,0.5988078086853027,0.1
85,1756726624.5030725,79.55199432373047,98.87799835205078,0.5981961465072632,0.1
86,1756726643.3828475,79.32799530029297,98.79000091552734,0.597200577545166,0.1
87,1756726651.9591002,79.41199493408203,98.80400085449219,0.5977530345535278,0.1
88,1756726660.5378473,79.36799621582031,98.85399627685547,0.5981816995620728,0.1
89,1756726669.23001,79.4020004272461,98.84199523925781,0.59777237241745,0.1
90,1756726677.7539523,79.61799621582031,98.82599639892578,0.5944113219642639,0.1
91,1756726686.665548,79.3740005493164,98.81800079345703,0.5986172908210754,0.1
92,1756726696.660808,79.73199462890625,98.87799835205078,0.5930498665237427,0.1
93,1756726714.0150442,79.5719985961914,98.75999450683594,0.5949108030700684,0.1
94,1756726723.0119858,79.61799621582031,98.88199615478516,0.5960355497360229,0.1
95,1756726731.9523785,79.58799743652344,98.81199645996094,0.5944276786613464,0.1
96,1756726740.5741322,79.2979965209961,98.88399505615234,0.5997825994777679,0.1
97,1756726749.7101302,79.31800079345703,98.87199401855469,0.5956059821128845,0.1
98,1756726763.2363572,79.4000015258789,98.79399871826172,0.5983687702560425,0.1
99,1756726795.865599,79.52399444580078,98.89799499511719,0.5953877653312684,0.010000000000000002
100,1756726804.6550465,84.38399505615234,99.27799987792969,0.4590578868484497,0.010000000000000002
101,1756726814.9347823,85.83799743652344,99.43999481201172,0.4145986941242218,0.010000000000000002
102,1756726823.578078,86.29399871826172,99.41999816894531,0.3988136424446106,0.010000000000000002
103,1756726832.188803,86.48999786376953,99.48600006103516,0.39122040378570555,0.010000000000000002
104,1756726841.4304345,86.68000030517578,99.53199768066406,0.386658384809494,0.010000000000000002
105,1756726873.8947625,87.04199981689453,99.5,0.3788184792423248,0.010000000000000002
106,1756726882.8428566,87.05599975585938,99.50799560546875,0.3755312382698059,0.010000000000000002
107,1756726893.821053,87.07999420166016,99.51799774169922,0.3717488140106201,0.010000000000000002
108,1756726902.3012693,87.20999908447266,99.47200012207031,0.3727405304336548,0.010000000000000002
109,1756726911.100195,87.37199401855469,99.5260009765625,0.37010622121810915,0.010000000000000002
110,1756726919.9073877,87.38800048828125,99.5739974975586,0.3635942200565338,0.010000000000000002
111,1756726947.0640194,87.44400024414062,99.55199432373047,0.3636787952613831,0.010000000000000002
112,1756726957.5806127,87.5719985961914,99.58200073242188,0.3617005895805359,0.010000000000000002
113,1756726966.2195518,87.48600006103516,99.60399627685547,0.3590277428531647,0.010000000000000002
114,1756726974.8266983,87.44999694824219,99.57599639892578,0.3630420957183838,0.010000000000000002
115,1756726983.8331404,87.66999816894531,99.58399963378906,0.3574359080028534,0.010000000000000002
116,1756726998.04543,87.46199798583984,99.53599548339844,0.3613030346298218,0.010000000000000002
117,1756727006.7818382,87.42599487304688,99.55400085449219,0.3644775545787811,0.010000000000000002
118,1756727015.511209,87.69400024414062,99.56199645996094,0.3586442071723938,0.010000000000000002
119,1756727023.928832,87.72200012207031,99.5999984741211,0.3572276370239258,0.010000000000000002
120,1756727032.8041108,87.54000091552734,99.57999420166016,0.35960498404979707,0.010000000000000002
121,1756727043.131505,87.697998046875,99.56599426269531,0.36008450275421144,0.010000000000000002
122,1756727051.929671,87.39799499511719,99.55999755859375,0.36211298023223876,0.010000000000000002
123,1756727060.5823762,87.54000091552734,99.55199432373047,0.36030586977005,0.010000000000000002
124,1756727069.2052577,87.54000091552734,99.58399963378906,0.36133653980255126,0.010000000000000002
125,1756727077.9672313,87.72200012207031,99.6259994506836,0.35573639225006104,0.010000000000000002
126,1756727089.5994658,87.55799865722656,99.5999984741211,0.3603315898513794,0.010000000000000002
127,1756727099.6153486,87.40999603271484,99.61199951171875,0.3616440786743164,0.010000000000000002
128,1756727122.3908014,87.41799926757812,99.55599975585938,0.36350323987960814,0.010000000000000002
129,1756727130.9327798,87.32799530029297,99.5,0.36516152161598203,0.010000000000000002
130,1756727139.2485433,87.52399444580078,99.57599639892578,0.3634289161872864,0.010000000000000002
131,1756727149.056484,87.62799835205078,99.5719985961914,0.36119761713027954,0.010000000000000002
132,1756727160.4133267,87.447998046875,99.58399963378906,0.3641750685596466,0.010000000000000002
133,1756727170.7301733,87.47599792480469,99.53599548339844,0.36418926102638244,0.010000000000000002
134,1756727180.1790774,87.54199981689453,99.61199951171875,0.36046765204429626,0.010000000000000002
135,1756727189.0374768,87.4939956665039,99.56999969482422,0.36275223395347594,0.010000000000000002
136,1756727197.6480818,87.47200012207031,99.56999969482422,0.36454567541122435,0.010000000000000002
137,1756727206.3842912,87.27399444580078,99.55400085449219,0.3694575922203064,0.010000000000000002
138,1756727217.0796163,87.25799560546875,99.59600067138672,0.36688024017333987,0.010000000000000002
139,1756727232.168086,87.43399810791016,99.56599426269531,0.36480213297843933,0.010000000000000002
140,1756727241.0036001,87.15599822998047,99.5719985961914,0.36895669609069826,0.010000000000000002
141,1756727249.7578115,87.49199676513672,99.55199432373047,0.365927508354187,0.010000000000000002
142,1756727258.3935695,87.48999786376953,99.54000091552734,0.3649882104206085,0.010000000000000002
143,1756727266.9292076,87.48799896240234,99.55199432373047,0.36536545243263246,0.010000000000000002
144,1756727283.94338,87.2179946899414,99.5479965209961,0.3667330485343933,0.010000000000000002
145,1756727297.2019207,87.39199829101562,99.57999420166016,0.36459903616905215,0.010000000000000002
146,1756727305.9657218,87.21199798583984,99.56599426269531,0.36848415784835814,0.010000000000000002
147,1756727314.4186459,87.46399688720703,99.5739974975586,0.3675272170829773,0.010000000000000002
148,1756727323.7725637,87.41799926757812,99.56399536132812,0.3650489578342438,0.010000000000000002
149,1756727334.8075826,87.25399780273438,99.58599853515625,0.36702275825500486,0.0010000000000000002
150,1756727346.3311393,89.00399780273438,99.64799499511719,0.3180619547462463,0.0010000000000000002
151,1756727355.0694788,89.54999542236328,99.73999786376953,0.30256996114730833,0.0010000000000000002
152,1756727363.7110252,89.8759994506836,99.68000030517578,0.29614892919540403,0.0010000000000000002
153,1756727372.586077,89.93799591064453,99.72599792480469,0.2934974834275246,0.0010000000000000002
154,1756727401.0040612,90.10799407958984,99.6919937133789,0.29127400973320006,0.0010000000000000002
155,1756727409.7370632,90.04000091552734,99.69999694824219,0.2894084473466873,0.0010000000000000002
156,1756727453.0172737,90.13399505615234,99.70399475097656,0.2873461452531815,0.0010000000000000002
157,1756727461.7947667,90.45199584960938,99.73199462890625,0.283803019528389,0.0010000000000000002
158,1756727470.4168856,90.24199676513672,99.71199798583984,0.28341825507164004,0.0010000000000000002
159,1756727479.1192338,90.35799407958984,99.76799774169922,0.2815731681632996,0.0010000000000000002
160,1756727488.3906622,90.32999420166016,99.73600006103516,0.2817237568092346,0.0010000000000000002
161,1756727506.3868973,90.46599578857422,99.71399688720703,0.2824587570667267,0.0010000000000000002
162,1756727516.1256423,90.38599395751953,99.75399780273438,0.2793060220527649,0.0010000000000000002
163,1756727538.4150765,90.39799499511719,99.75199890136719,0.27941253487586976,0.0010000000000000002
164,1756727547.378324,90.54999542236328,99.72200012207031,0.2763276488780975,0.0010000000000000002
165,1756727561.5029995,90.50599670410156,99.72999572753906,0.2762078797149658,0.0010000000000000002
166,1756727570.2388306,90.69999694824219,99.74199676513672,0.27519256363868716,0.0010000000000000002
167,1756727580.1827328,90.80199432373047,99.74800109863281,0.27195662172317503,0.0010000000000000002
168,1756727588.6334596,90.76799774169922,99.73199462890625,0.2734006247520447,0.0010000000000000002
169,1756727597.8174264,90.66799926757812,99.72999572753906,0.2720063824653626,0.0010000000000000002
170,1756727606.580237,90.64199829101562,99.72999572753906,0.2750783838367462,0.0010000000000000002
171,1756727615.4288151,90.55599975585938,99.75999450683594,0.2747404656791687,0.0010000000000000002
172,1756727623.9682007,90.78399658203125,99.72200012207031,0.26959364758491516,0.0010000000000000002
173,1756727632.5169399,90.58999633789062,99.73999786376953,0.2726935854053497,0.0010000000000000002
174,1756727641.0588434,90.61399841308594,99.72999572753906,0.2736465961265564,0.0010000000000000002
175,1756727649.731336,90.90799713134766,99.73400115966797,0.2698955179166794,0.0010000000000000002
176,1756727658.2932212,90.72999572753906,99.75799560546875,0.26956953997612,0.0010000000000000002
177,1756727666.840846,90.93799591064453,99.78599548339844,0.2687422306442261,0.0010000000000000002
178,1756727675.4559836,90.65399932861328,99.75,0.2708088161945343,0.0010000000000000002
179,1756727684.2203362,90.72599792480469,99.76200103759766,0.2697915093326569,0.0010000000000000002
180,1756727692.785764,90.947998046875,99.7699966430664,0.2661456758403778,0.0010000000000000002
181,1756727701.4424894,90.75799560546875,99.75199890136719,0.268882918844223,0.0010000000000000002
182,1756727710.2350929,90.86000061035156,99.77999877929688,0.26595800691604615,0.0010000000000000002
183,1756727719.0273824,90.62999725341797,99.72200012207031,0.2714281020450592,0.0010000000000000002
184,1756727727.5160017,90.74800109863281,99.7699966430664,0.2677438844013214,0.0010000000000000002
185,1756727736.1955235,90.98999786376953,99.74800109863281,0.26410258830070493,0.0010000000000000002
186,1756727744.857293,90.83599853515625,99.76799774169922,0.26667387939453124,0.0010000000000000002
187,1756727773.9431198,90.94999694824219,99.73999786376953,0.26540888829231263,0.0010000000000000002
188,1756727789.3174663,90.96599578857422,99.7719955444336,0.26268818892002105,0.0010000000000000002
189,1756727798.0127923,90.91199493408203,99.77999877929688,0.26394989404678343,0.0010000000000000002
190,1756727806.579118,90.72000122070312,99.73400115966797,0.2661032410621643,0.0010000000000000002
191,1756727817.56692,90.92599487304688,99.72599792480469,0.2672402007007599,0.0010000000000000002
192,1756727826.03548,91.01599884033203,99.75599670410156,0.26563856311798095,0.0010000000000000002
