epoch,timestamp,acc1,acc5,loss,sparsity,reactivation_rate,learning_rate
0,1756731648.9295168,40.705997467041016,88.64199829101562,1.601001716117859,3.7001953703155525e-06,3.5521875555029304e-06,0.1
1,1756731657.3531651,61.15599822998047,95.98999786376953,1.0854368169784545,0.027629358830146233,0.012985218952894048,0.1
2,1756731665.810806,68.14799499511719,97.44599914550781,0.9012001780319214,0.05452237878159967,0.017818956840921205,0.1
3,1756731674.1650143,73.3239974975586,98.03799438476562,0.7745164207839966,0.08068646024510094,0.02067098726146074,0.1
4,1756731682.3077826,75.52799987792969,98.44400024414062,0.7028996049690247,0.106132703806761,0.022288644840447572,0.1
5,1756731690.5058665,76.83599853515625,98.5479965209961,0.6735185940551758,0.1308759102480611,0.022835601553095334,0.1
6,1756731698.7257586,77.90599822998047,98.68599700927734,0.6405955072593689,0.15491977976437155,0.02340107157657924,0.1
7,1756731706.910576,78.75,98.77799987792969,0.6164360895919799,0.1782754129418033,0.024081796518856197,0.1
8,1756731715.3121517,79.48799896240234,98.83399963378906,0.5972100590705871,0.20095761056183767,0.02442514381426006,0.1
9,1756731723.6785038,80.0,98.947998046875,0.5784022283172607,0.22297007281984485,0.024601266946894795,0.1
10,1756731731.8306282,80.57999420166016,98.95999908447266,0.5644845727348328,0.24432760049730626,0.024602290667613918,0.1
11,1756731740.165879,80.68999481201172,98.98600006103516,0.5603169049072265,0.2650375939849624,0.025010656562666503,0.1
12,1756731748.4319994,81.2239990234375,98.9939956665039,0.5528056199741364,0.28510745367355395,0.024750761006847827,0.1
13,1756731756.5819721,81.59199523925781,99.01200103759766,0.5388506479263305,0.3045519803445622,0.024558196672784326,0.1
14,1756731765.0475757,81.61799621582031,99.00799560546875,0.5334612703800201,0.3233788827383419,0.0242655728889152,0.1
15,1756731773.377275,81.66999816894531,99.02799987792969,0.536949790353775,0.3416020365875318,0.024792234029956783,0.1
16,1756731781.7684157,82.06800079345703,99.06999969482422,0.5217764939308166,0.35922251494878926,0.02412275768160559,0.1
17,1756731790.0951104,82.03599548339844,99.05599975585938,0.5235468862342835,0.3762583747755215,0.024092742930160047,0.1
18,1756731798.19011,82.2239990234375,99.05799865722656,0.5200335742664337,0.3927165354330709,0.023980966195015097,0.1
19,1756731806.4820304,82.2239990234375,99.14799499511719,0.5167540392684936,0.40860887454857614,0.02395182715647386,0.1
20,1756731814.8411558,82.10399627685547,99.0979995727539,0.5194690133094788,0.4239424841631638,0.02358075306376177,0.1
21,1756731823.1257002,82.35199737548828,99.0719985961914,0.5139037351608277,0.43872846486294476,0.02351319983028437,0.1
22,1756731831.4713185,82.6500015258789,99.08399963378906,0.5098157652282714,0.45297421703865964,0.02314413001006453,0.1
23,1756731839.7934442,82.22200012207031,99.12199401855469,0.5133059984207153,0.4666946956465969,0.022976825676395713,0.1
24,1756731848.1820343,82.07799530029297,99.09600067138672,0.5217131979560852,0.4798968385530756,0.023036028802320762,0.1
25,1756731856.7949264,82.51799774169922,99.13399505615234,0.5106999111938476,0.4925922088686282,0.022509768515777632,0.1
26,1756731865.4684246,82.697998046875,99.11399841308594,0.5085355956459046,0.5047886695084167,0.02238525694156651,0.1
27,1756731873.9029212,82.24800109863281,99.1259994506836,0.5122616776180268,0.516499171156237,0.022466698241667155,0.1
28,1756731882.5482419,82.75999450683594,99.11199951171875,0.504572287902832,0.5277295724547589,0.02178644199080378,0.1
29,1756731891.0637202,82.4280014038086,99.04399871826172,0.5114508767700195,0.5384932804452075,0.02222041323781896,0.1
30,1756731899.5157917,82.2459945678711,99.03799438476562,0.5197160876178741,0.5487986390681429,0.0218732424071991,0.1
31,1756731908.3094475,82.4679946899414,99.08999633789062,0.5134295602893829,0.5586591972056124,0.021395454680007104,0.1
32,1756731916.6521401,82.35800170898438,99.10799407958984,0.5148387701034546,0.5680761944230656,0.021315493458054585,0.1
33,1756731925.3223395,82.66999816894531,99.16799926757812,0.507869923992157,0.5770676691729323,0.021014334556864606,0.1
34,1756731933.9080646,81.90999603271484,99.0719985961914,0.5277591589736939,0.5856411698537682,0.02135723166183174,0.1
35,1756731942.1763403,82.49800109863281,99.05999755859375,0.5127214153957367,0.5938073530282398,0.02059235810984153,0.1
36,1756731950.3818116,82.33999633789062,99.1259994506836,0.5086575957298278,0.6015740631105322,0.020551329110177017,0.1
37,1756731958.7141368,82.60599517822266,99.11799621582031,0.510098675327301,0.6089522526789415,0.02002807831586841,0.1
38,1756731967.13968,82.42399597167969,99.02999877929688,0.5193349123573303,0.6159530223195785,0.02026597004321828,0.1
39,1756731975.5726743,82.19200134277344,99.05599975585938,0.5224381666946412,0.6225842349476053,0.020022682197620035,0.1
40,1756731983.791391,82.62999725341797,99.08999633789062,0.5116973467159271,0.6288593037712391,0.019620440125905313,0.1
41,1756731992.2635424,82.35399627685547,99.0459976196289,0.5186387072753906,0.6347834645669291,0.01961044343141318,0.1
42,1756732000.6441193,82.0979995727539,99.11799621582031,0.5236828838348389,0.6403706115682908,0.01942756744222762,0.1
43,1756732008.7670095,82.19599914550781,99.08599853515625,0.5162785137939453,0.6456285891895093,0.019168196080753062,0.1
44,1756732017.0779624,82.27399444580078,99.0199966430664,0.517635283279419,0.6505683500088805,0.019013453910366466,0.1
45,1756732025.377755,82.6500015258789,99.12199401855469,0.5097312917137146,0.6552009946125155,0.0191229056894204,0.1
46,1756732034.686804,81.94599914550781,98.9679946899414,0.533304469242096,0.6595302231957847,0.019028871391076115,0.1
47,1756732122.1222384,81.62799835205078,99.05199432373047,0.5321828376770019,0.6635745367355397,0.018957025930969155,0.1
48,1756732130.6187239,82.27799987792969,99.08999633789062,0.5202392751312256,0.6673413356225208,0.01851592564087384,0.1
49,1756732160.3033297,82.04199981689453,99.0459976196289,0.5254463631439209,0.670838020247469,0.018433756635683696,0.1
50,1756732171.990063,82.31399536132812,99.11799621582031,0.5164732271766662,0.6740719910011248,0.018324403528506304,0.1
51,1756732182.100824,81.98600006103516,99.06199645996094,0.5290477369308472,0.6770617488603398,0.01877062858918951,0.1
52,1756732190.5494483,82.4939956665039,99.08200073242188,0.5153783165931701,0.6798109940204843,0.018054881297732518,0.1
53,1756732199.0287611,82.28799438476562,99.10199737548828,0.5157375071716308,0.6823309812424764,0.017954581335227832,0.1
54,1756732207.6555374,82.37200164794922,99.08399963378906,0.5208211381530762,0.6846323485880056,0.01817743176839737,0.1
55,1756732216.1204426,82.197998046875,99.06800079345703,0.5216935208320618,0.6867266591676039,0.01785791373117834,0.1
56,1756732224.4131923,82.25,99.08999633789062,0.517540832901001,0.6886174590018351,0.01800993009097547,0.1
57,1756732233.1104176,82.13399505615234,99.02399444580078,0.5262738331222534,0.6903233970753654,0.017988129773252027,0.1
