epoch,timestamp,acc1,acc5,loss,learning_rate
0,1756727951.8276863,38.06399917602539,87.97799682617188,1.6541479355239868,0.1
1,1756727960.686088,55.46999740600586,94.7179946899414,1.230217706489563,0.1
2,1756727969.430851,60.89799880981445,96.1240005493164,1.0863629987335206,0.1
3,1756727978.1480544,64.1520004272461,96.68799591064453,1.0016402817535401,0.1
4,1756727986.8238015,66.19599914550781,97.13199615478516,0.9498694404220581,0.1
5,1756727995.4927309,67.57599639892578,97.29399871826172,0.9110510137557983,0.1
6,1756728004.0832133,69.05799865722656,97.48199462890625,0.883163126335144,0.1
7,1756728013.0512192,69.78599548339844,97.64599609375,0.8606657551956177,0.1
8,1756728021.5160573,70.6719970703125,97.79399871826172,0.8392770482254028,0.1
9,1756728030.0219405,70.86599731445312,97.9219970703125,0.8275057828712463,0.1
10,1756728038.4532082,71.50199890136719,97.96399688720703,0.8113048390007019,0.1
11,1756728046.9348156,72.08999633789062,98.01399993896484,0.8018926221084595,0.1
12,1756728055.576629,72.15599822998047,98.00399780273438,0.7995762501525879,0.1
13,1756728064.8253307,72.6719970703125,98.1719970703125,0.7791891158676147,0.1
14,1756728073.4756982,72.76599884033203,98.0459976196289,0.7822062914848328,0.1
15,1756728082.2611704,72.97999572753906,98.14999389648438,0.7753087385177613,0.1
16,1756728090.7159142,73.16600036621094,98.07999420166016,0.7738628796386718,0.1
17,1756728099.5601664,72.86599731445312,98.01399993896484,0.7763687367248535,0.1
18,1756728108.1567607,73.61199951171875,98.16399383544922,0.7641280175590515,0.1
19,1756728116.651236,73.47000122070312,98.22599792480469,0.7618720634078979,0.1
20,1756728125.4990904,73.6240005493164,98.18000030517578,0.7614262197303772,0.1
21,1756728135.0791218,73.6719970703125,98.18599700927734,0.7590438055610657,0.1
22,1756728143.7041214,73.95600128173828,98.23999786376953,0.7517935406112671,0.1
23,1756728152.2891927,73.8499984741211,98.2179946899414,0.7548407559394836,0.1
24,1756728160.5805004,74.28599548339844,98.16999816894531,0.747302054386139,0.1
25,1756728168.873778,74.1500015258789,98.20199584960938,0.7420903291320801,0.1
26,1756728177.022289,74.35399627685547,98.27799987792969,0.7353740794754028,0.1
27,1756728185.4947693,74.6520004272461,98.26799774169922,0.7323514218330384,0.1
28,1756728194.7052217,74.54999542236328,98.30999755859375,0.7379705203819275,0.1
29,1756728203.0448143,74.43399810791016,98.2719955444336,0.7346750420188903,0.1
30,1756728211.9492164,74.5719985961914,98.23600006103516,0.731802583732605,0.1
31,1756728220.316824,74.70199584960938,98.2979965209961,0.7297289958095551,0.1
32,1756728228.8268564,74.7979965209961,98.31599426269531,0.7296612692642211,0.1
33,1756728237.3397965,74.8219985961914,98.30400085449219,0.7279445216751098,0.1
34,1756728245.6768472,74.76799774169922,98.33599853515625,0.728726226272583,0.1
35,1756728254.0065546,74.92399597167969,98.33200073242188,0.7232862157821656,0.1
36,1756728262.9272914,75.13600158691406,98.33799743652344,0.7223643199539185,0.1
37,1756728271.3225572,74.7239990234375,98.37999725341797,0.724565617351532,0.1
38,1756728279.9681213,74.88600158691406,98.39599609375,0.7231761908721924,0.1
39,1756728288.9872684,75.11599731445312,98.34199523925781,0.7184356658554077,0.1
40,1756728297.68531,75.16600036621094,98.39799499511719,0.7168904474639892,0.1
41,1756728306.1790738,74.8759994506836,98.37199401855469,0.7212044067955017,0.1
42,1756728314.92477,75.2959976196289,98.31599426269531,0.7145383728981018,0.1
43,1756728323.34734,75.28599548339844,98.38999938964844,0.7136235507011414,0.1
44,1756728331.8723893,75.36000061035156,98.38800048828125,0.7118895562934876,0.1
45,1756728340.875285,75.38999938964844,98.36399841308594,0.7129738023757934,0.1
46,1756728349.4648225,75.40399932861328,98.33200073242188,0.7130580197525025,0.1
47,1756728359.2202756,75.34400177001953,98.39799499511719,0.7111262724304199,0.1
48,1756728367.872461,75.57599639892578,98.38999938964844,0.7088854455566406,0.1
49,1756728376.4328537,75.3219985961914,98.36399841308594,0.7120884443664551,0.1
50,1756728384.8932168,75.65399932861328,98.40399932861328,0.7058312196731568,0.1
51,1756728393.2668903,75.5999984741211,98.43000030517578,0.7059479189682006,0.1
52,1756728401.7193484,75.39199829101562,98.3699951171875,0.7080603228759765,0.1
53,1756728410.2085123,75.72599792480469,98.48600006103516,0.706564306678772,0.1
54,1756728418.8900478,75.58399963378906,98.4679946899414,0.7036835082626343,0.1
55,1756728427.5885446,75.69599914550781,98.3699951171875,0.7052019829940795,0.1
56,1756728436.1162372,75.66199493408203,98.4020004272461,0.7008621349525451,0.1
57,1756728444.7198722,75.53399658203125,98.3759994506836,0.7065615163612365,0.1
58,1756728453.3170393,75.83399963378906,98.50199890136719,0.703745430393219,0.1
59,1756728462.0125146,75.52999877929688,98.48600006103516,0.7044471943855286,0.1
60,1756728470.5845573,75.63999938964844,98.38999938964844,0.7017348948287964,0.1
61,1756728479.2427287,75.42599487304688,98.41999816894531,0.7105342709922791,0.1
62,1756728487.7313328,75.69400024414062,98.44400024414062,0.7041905535507202,0.1
63,1756728496.3728411,75.76200103759766,98.5,0.7010402392578124,0.1
